antecedents,consequents,confidence
"frozenset({'Q11A', 'Q03A', 'Q21A', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q03A'})",0.9960715479772652
"frozenset({'Q11A', 'Q03A', 'Q17B'})","frozenset({'ALTA', 'Q21A'})",0.908584934431229
"frozenset({'Q11A', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.9047908283349784
"frozenset({'Q11A', 'Q18A', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q19B', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8479509581503112
"frozenset({'Q11A', 'Q18A', 'Q19B'})","frozenset({'ALTA', 'Q03A'})",0.9954102447869446
"frozenset({'Q11A', 'Q19B'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8442831739318498
"frozenset({'Q11A', 'Q18A', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q21A', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8316417378917378
"frozenset({'Q11A', 'Q18A', 'Q21A'})","frozenset({'ALTA', 'Q03A'})",0.9952056253995312
"frozenset({'Q11A', 'Q21A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8276259247773889
"frozenset({'Q11A', 'Q18A', 'Q24E', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q11A', 'Q24E', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8132068844397612
"frozenset({'Q11A', 'Q18A', 'Q24E'})","frozenset({'ALTA', 'Q03A'})",0.9943308709843669
"frozenset({'Q11A', 'Q24E'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8087187369009362
"frozenset({'Q19B', 'Q11A', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q11A', 'Q21A'})","frozenset({'ALTA', 'Q03A'})",0.995522300123726
"frozenset({'Q11A', 'Q19B', 'Q03A'})","frozenset({'ALTA', 'Q21A'})",0.8156103682965681
"frozenset({'Q11A', 'Q19B'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.8120824722449177
"frozenset({'Q12A', 'Q11B', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q11B', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.9810534591194968
"frozenset({'Q12A', 'Q11B', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9931555909271786
"frozenset({'Q11B', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9884356435643564
"frozenset({'Q12A', 'Q11B'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.9742368647045045
"frozenset({'Q11B', 'Q03A'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.9680397176324567
"frozenset({'Q11B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9815164385716533
frozenset({'Q11B'}),"frozenset({'Q12A', 'ALTA', 'Q03A', 'Q15A'})",0.9611800046214279
"frozenset({'Q12A', 'Q13A', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.807499057907298
"frozenset({'Q12A', 'Q13A', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9942773180728481
"frozenset({'Q13A', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9698272610696236
"frozenset({'Q12A', 'Q13A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8030605871330418
"frozenset({'Q13A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9643352709544346
"frozenset({'Q12A', 'Q13A', 'Q17A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q17A'})","frozenset({'ALTA', 'Q03A'})",0.9951504928575194
"frozenset({'Q17A', 'Q13A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9450841009211054
"frozenset({'Q17A', 'Q13A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9405639697090474
"frozenset({'Q12A', 'Q18A', 'Q13A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q18A', 'Q13A'})","frozenset({'ALTA', 'Q03A'})",0.99471155787009
"frozenset({'Q18A', 'Q13A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9543729181191418
"frozenset({'Q18A', 'Q13A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9493719657856208
"frozenset({'Q12A', 'Q13A', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q19B'})","frozenset({'ALTA', 'Q03A'})",0.995767086516622
"frozenset({'Q13A', 'Q19B', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9534872225792101
"frozenset({'Q13A', 'Q19B'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9494511985037162
"frozenset({'Q12A', 'Q13A', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q21A'})","frozenset({'ALTA', 'Q03A'})",0.994735941111016
"frozenset({'Q13A', 'Q21A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9640398175031107
"frozenset({'Q13A', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9589883236374138
"frozenset({'Q12A', 'Q13A', 'Q24E', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q24E'})","frozenset({'ALTA', 'Q03A'})",0.9945747999457479
"frozenset({'Q13A', 'Q24E', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9660972289315356
"frozenset({'Q13A', 'Q24E'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9609067878046649
"frozenset({'Q12A', 'Q13A', 'Q25E', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q25E'})","frozenset({'ALTA', 'Q03A'})",0.9950680017934539
"frozenset({'Q13A', 'Q25E', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9558538511233938
"frozenset({'Q13A', 'Q25E'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9512108007714837
"frozenset({'Q12A', 'Q13A', 'Q03A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q13A', 'Q26F'})","frozenset({'ALTA', 'Q03A'})",0.9958873774122113
"frozenset({'Q13A', 'Q03A', 'Q26F'})","frozenset({'Q12A', 'ALTA'})",0.9534337851139547
"frozenset({'Q13A', 'Q26F'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9496945471000829
"frozenset({'Q12A', 'Q17A', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q17A', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.995332491351381
"frozenset({'Q17A', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.915038618809632
"frozenset({'Q17A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9106254709871892
"frozenset({'Q12A', 'Q03A', 'Q17B', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q03A', 'Q17B'})","frozenset({'ALTA', 'Q15A'})",0.9755016559516853
"frozenset({'Q12A', 'Q17B', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9959721531576329
"frozenset({'Q03A', 'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9447195886986463
"frozenset({'Q12A', 'Q17B'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.971479846728428
"frozenset({'Q03A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.9198163030998852
"frozenset({'Q17B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.940858699736941
frozenset({'Q17B'}),"frozenset({'Q12A', 'ALTA', 'Q03A', 'Q15A'})",0.9159464032560479
"frozenset({'Q12A', 'Q18A', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q03A', 'Q15A'})","frozenset({'ALTA', 'Q18A'})",0.8146665058497166
"frozenset({'Q12A', 'Q18A', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.8194302906779249
"frozenset({'Q12A', 'Q18A', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.994991456013199
"frozenset({'Q18A', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9283632964978833
"frozenset({'Q12A', 'Q15A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8102298354205653
"frozenset({'Q12A', 'Q18A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8151580979966209
"frozenset({'Q18A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9236154792834678
"frozenset({'Q12A', 'Q19B', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.8166107283754342
"frozenset({'Q12A', 'Q19B', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9956922856014647
"frozenset({'Q19B', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.930678119652384
"frozenset({'Q12A', 'Q19B'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8129487968580557
"frozenset({'Q19B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9265123425860975
"frozenset({'Q12A', 'Q20A', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q03A', 'Q20A'})","frozenset({'ALTA', 'Q15A'})",0.8540140743932214
"frozenset({'Q12A', 'Q20A', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9941486249268578
"frozenset({'Q20A', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9591129032258066
"frozenset({'Q12A', 'Q20A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8487724807308022
"frozenset({'Q20A', 'Q03A'})","frozenset({'Q12A', 'ALTA', 'Q15A'})",0.8041787815268105
"frozenset({'Q20A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9536524737390747
"frozenset({'Q12A', 'Q20C', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q20C', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9959341723136497
"frozenset({'Q20C', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9179703765391709
"frozenset({'Q20C', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.914001421464108
"frozenset({'Q12A', 'Q21A', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.8435185896943143
"frozenset({'Q12A', 'Q21A', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9947422493503355
"frozenset({'Q21A', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9411899248077309
"frozenset({'Q12A', 'Q21A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8391323188294972
"frozenset({'Q21A', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9360782529572339
"frozenset({'Q22B', 'Q12A', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q22B', 'Q12A', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.8061485909479079
"frozenset({'Q22B', 'Q12A', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9943570837408773
"frozenset({'Q22B', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9279595562421009
"frozenset({'Q22B', 'Q12A'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8016012616000485
"frozenset({'Q22B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.922905027932961
"frozenset({'Q12A', 'Q22C', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q22C', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9949160375905098
"frozenset({'Q22C', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9302124594886567
"frozenset({'Q22C', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9254137708676649
"frozenset({'Q12A', 'Q23B', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q23B', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.802605780785529
"frozenset({'Q12A', 'Q23B', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9944361727137372
"frozenset({'Q23B', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.939791157520551
"frozenset({'Q23B', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9346689253885248
"frozenset({'Q12A', 'Q23C', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q23C', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.803584581389639
"frozenset({'Q12A', 'Q23C', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9943794622512532
"frozenset({'Q23C', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9318812726884476
"frozenset({'Q23C', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9266048552622266
"frozenset({'Q12A', 'Q24E', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q24E', 'Q03A'})","frozenset({'ALTA', 'Q15A'})",0.8089802371541501
"frozenset({'Q12A', 'Q24E', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9944029850746268
"frozenset({'Q24E', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9480822679266259
"frozenset({'Q12A', 'Q24E'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8044524101499858
"frozenset({'Q24E', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9426329169890572
"frozenset({'Q12A', 'Q25E', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q25E', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9949202918130235
"frozenset({'Q25E', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9272727272727274
"frozenset({'Q25E', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9225334469108584
"frozenset({'Q12A', 'Q26F', 'Q03A', 'Q15A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q03A', 'Q26F'})","frozenset({'ALTA', 'Q15A'})",0.8306307911617962
"frozenset({'Q12A', 'Q26F', 'Q15A'})","frozenset({'ALTA', 'Q03A'})",0.9957278650005341
"frozenset({'Q26F', 'Q03A', 'Q15A'})","frozenset({'Q12A', 'ALTA'})",0.9327663831915959
"frozenset({'Q12A', 'Q26F'})","frozenset({'ALTA', 'Q03A', 'Q15A'})",0.8270569971168774
"frozenset({'Q26F', 'Q15A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9286781551947405
"frozenset({'Q12A', 'Q18A', 'Q17A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q18A', 'Q17A'})","frozenset({'ALTA', 'Q03A'})",0.9950857486711463
"frozenset({'Q17A', 'Q18A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8523322738596342
"frozenset({'Q17A', 'Q18A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8481066757842551
"frozenset({'Q12A', 'Q17A', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q17A', 'Q19B'})","frozenset({'ALTA', 'Q03A'})",0.9958582897922773
"frozenset({'Q17A', 'Q19B', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8491714208095626
"frozenset({'Q17A', 'Q19B'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.845496348390587
"frozenset({'Q12A', 'Q17A', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q17A', 'Q21A'})","frozenset({'ALTA', 'Q03A'})",0.9956065274449389
"frozenset({'Q17A', 'Q21A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8799737757829442
"frozenset({'Q17A', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8758219143703256
"frozenset({'Q12A', 'Q24E', 'Q17A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q24E', 'Q17A'})","frozenset({'ALTA', 'Q03A'})",0.9949082945524227
"frozenset({'Q17A', 'Q24E', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9030013913734843
"frozenset({'Q17A', 'Q24E'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8984031245365106
"frozenset({'Q25E', 'Q12A', 'Q17A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q17A', 'Q25E'})","frozenset({'ALTA', 'Q03A'})",0.9954924306854908
"frozenset({'Q17A', 'Q25E', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8548163295114292
"frozenset({'Q17A', 'Q25E'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8508395725812313
"frozenset({'Q12A', 'Q18A', 'Q03A', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q03A', 'Q17B'})","frozenset({'ALTA', 'Q18A'})",0.9099941554646407
"frozenset({'Q12A', 'Q18A', 'Q17B'})","frozenset({'ALTA', 'Q03A'})",0.9958957411651831
"frozenset({'Q18A', 'Q03A', 'Q17B'})","frozenset({'Q12A', 'ALTA'})",0.9430172109221219
"frozenset({'Q12A', 'Q17B'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.9062424213028084
"frozenset({'Q03A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q18A'})",0.8580482204362802
"frozenset({'Q18A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9390832328106152
frozenset({'Q17B'}),"frozenset({'Q12A', 'ALTA', 'Q18A', 'Q03A'})",0.8544381945397175
"frozenset({'Q12A', 'Q03A', 'Q19B', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q17B'})","frozenset({'ALTA', 'Q03A'})",0.9962919473456522
"frozenset({'Q03A', 'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA'})",0.9462902089692415
"frozenset({'Q19B', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9426382879195415
"frozenset({'Q12A', 'Q03A', 'Q21A', 'Q17B'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q17B'})","frozenset({'ALTA', 'Q03A'})",0.9960495408925902
"frozenset({'Q03A', 'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA'})",0.951501861390178
"frozenset({'Q12A', 'Q03A', 'Q17B'})","frozenset({'ALTA', 'Q21A'})",0.9087278394700955
"frozenset({'Q21A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9476357356899792
"frozenset({'Q12A', 'Q17B'})","frozenset({'ALTA', 'Q21A', 'Q03A'})",0.9049813260901199
"frozenset({'Q03A', 'Q17B'})","frozenset({'Q12A', 'ALTA', 'Q21A'})",0.8568541905855339
frozenset({'Q17B'}),"frozenset({'Q12A', 'ALTA', 'Q21A', 'Q03A'})",0.8532491882745691
"frozenset({'Q12A', 'Q18A', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8440204910793146
"frozenset({'Q12A', 'Q18A', 'Q19B'})","frozenset({'ALTA', 'Q03A'})",0.9953821047880282
"frozenset({'Q18A', 'Q19B', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9008578700939572
"frozenset({'Q12A', 'Q19B'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8402356458278379
"frozenset({'Q18A', 'Q19B'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.896491337794734
"frozenset({'Q12A', 'Q20C', 'Q18A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q20C', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8367409684857802
"frozenset({'Q12A', 'Q20C', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9953672660774153
"frozenset({'Q20C', 'Q18A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8805543572044866
"frozenset({'Q12A', 'Q20C'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8331547527935098
"frozenset({'Q20C', 'Q18A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.876348414104009
"frozenset({'Q12A', 'Q18A', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q21A', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8085171804135598
"frozenset({'Q12A', 'Q18A', 'Q21A'})","frozenset({'ALTA', 'Q03A'})",0.9951117979122648
"frozenset({'Q18A', 'Q21A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9171607952563656
"frozenset({'Q12A', 'Q21A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8043129158063776
"frozenset({'Q18A', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9124663832740524
"frozenset({'Q22B', 'Q12A', 'Q18A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q22B', 'Q12A', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8070635598389655
"frozenset({'Q22B', 'Q12A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9945129284425736
"frozenset({'Q22B', 'Q18A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.895317363648667
"frozenset({'Q22B', 'Q12A'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8025110693273487
"frozenset({'Q22B', 'Q18A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8905566399676919
"frozenset({'Q22C', 'Q12A', 'Q18A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q22C', 'Q12A', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9957271597265382
"frozenset({'Q22C', 'Q18A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8932952327850572
"frozenset({'Q22C', 'Q18A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8893900492679203
"frozenset({'Q12A', 'Q23B', 'Q18A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q23B', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9947908318640808
"frozenset({'Q23B', 'Q18A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.91251929721385
"frozenset({'Q23B', 'Q18A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.907781190580664
"frozenset({'Q12A', 'Q23C', 'Q18A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q23C', 'Q18A'})","frozenset({'ALTA', 'Q03A'})",0.9944945710353266
"frozenset({'Q23C', 'Q18A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8959151339808501
"frozenset({'Q23C', 'Q18A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8908829371874786
"frozenset({'Q12A', 'Q18A', 'Q24E', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q18A', 'Q24E'})","frozenset({'ALTA', 'Q03A'})",0.994328922495274
"frozenset({'Q18A', 'Q24E', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9217747949291574
"frozenset({'Q18A', 'Q24E'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.916478220574606
"frozenset({'Q12A', 'Q18A', 'Q25E', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q25E', 'Q03A'})","frozenset({'ALTA', 'Q18A'})",0.8148501539662576
"frozenset({'Q12A', 'Q18A', 'Q25E'})","frozenset({'ALTA', 'Q03A'})",0.9950217138015042
"frozenset({'Q18A', 'Q25E', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8965879265091864
"frozenset({'Q12A', 'Q25E'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8107711560868253
"frozenset({'Q18A', 'Q25E'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8920754000284887
"frozenset({'Q12A', 'Q18A', 'Q03A', 'Q26F'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q03A', 'Q26F'})","frozenset({'ALTA', 'Q18A'})",0.8186920883820386
"frozenset({'Q12A', 'Q18A', 'Q26F'})","frozenset({'ALTA', 'Q03A'})",0.9956118966357875
"frozenset({'Q18A', 'Q03A', 'Q26F'})","frozenset({'Q12A', 'ALTA'})",0.8999118597590834
"frozenset({'Q12A', 'Q26F'})","frozenset({'ALTA', 'Q18A', 'Q03A'})",0.8151696606786427
"frozenset({'Q18A', 'Q26F'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8960507069722087
"frozenset({'Q12A', 'Q20C', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q20C', 'Q19B'})","frozenset({'ALTA', 'Q03A'})",0.9957722996308205
"frozenset({'Q12A', 'Q20C', 'Q03A'})","frozenset({'ALTA', 'Q19B'})",0.8569305662311043
"frozenset({'Q20C', 'Q19B', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.8823405265657153
"frozenset({'Q12A', 'Q20C'})","frozenset({'ALTA', 'Q19B', 'Q03A'})",0.8532578192764937
"frozenset({'Q20C', 'Q19B'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.8783088235294119
"frozenset({'Q19B', 'Q12A', 'Q21A', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q19B', 'Q12A', 'Q21A'})","frozenset({'ALTA', 'Q03A'})",0.995820654764087
"frozenset({'Q19B', 'Q21A', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9185378060327336
"frozenset({'Q19B', 'Q21A'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.9143328396391545
"frozenset({'Q12A', 'Q24E', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q24E', 'Q19B'})","frozenset({'ALTA', 'Q03A'})",0.9952982810920121
"frozenset({'Q24E', 'Q19B', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.9213309621864471
"frozenset({'Q24E', 'Q19B'})","frozenset({'Q12A', 'ALTA', 'Q03A'})",0.916953889147648
"frozenset({'Q25E', 'Q12A', 'Q19B', 'Q03A'})",frozenset({'ALTA'}),1.0
"frozenset({'Q12A', 'Q19B', 'Q25E'})","frozenset({'ALTA', 'Q03A'})",0.9958832335329342
"frozenset({'Q25E', 'Q19B', 'Q03A'})","frozenset({'Q12A', 'ALTA'})",0.897520939906684
