antecedents,consequents,confidence
"frozenset({'Q13A', 'Q14A', 'Q05D'})","frozenset({'BAIXA', 'Q12A'})",0.9644998800671624
"frozenset({'Q13A', 'Q12A', 'Q05D'})","frozenset({'Q14A', 'BAIXA'})",0.9822889947477709
"frozenset({'Q05D', 'Q14A', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.8602909713307659
"frozenset({'Q13A', 'Q05D'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9467859665646339
"frozenset({'Q05D', 'Q12A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8419179229480737
"frozenset({'Q13A', 'Q14A', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9652996845425867
"frozenset({'Q13A', 'Q12A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9796528173022198
"frozenset({'Q14A', 'Q12A', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8592823712948519
"frozenset({'Q13A', 'Q06B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9450926561427591
"frozenset({'Q14A', 'Q06B'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8002557098855118
"frozenset({'Q06B', 'Q12A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8373874969593773
"frozenset({'Q13A', 'Q12A', 'Q06B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8287564029595903
"frozenset({'Q13A', 'Q15A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9736710130391174
"frozenset({'Q06B', 'Q12A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8666121112929625
"frozenset({'Q06B', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8231927072291712
"frozenset({'Q13A', 'Q12A', 'Q06B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q17A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9603593590812263
"frozenset({'Q06B', 'Q12A', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.8698095797332437
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9652338292101588
"frozenset({'Q13A', 'Q12A', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8355150825270348
"frozenset({'Q18A', 'Q12A', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.853860695070525
"frozenset({'Q13A', 'Q06B'})","frozenset({'Q18A', 'BAIXA', 'Q12A'})",0.8060398078242965
"frozenset({'Q13A', 'Q19B', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q19B', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9660672559179112
"frozenset({'Q06B', 'Q19B', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.8489420587447549
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9687180070526675
"frozenset({'Q06B', 'Q21A', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.8454283728779907
"frozenset({'Q13A', 'Q24E', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9679564133345645
"frozenset({'Q06B', 'Q24E', 'Q12A'})","frozenset({'Q13A', 'BAIXA'})",0.8741556167125344
"frozenset({'Q06B', 'Q24E'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8223111320310661
"frozenset({'Q14A', 'Q12A', 'Q06B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q12A', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8179095163806552
"frozenset({'Q14A', 'Q15A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9507471347744089
"frozenset({'Q06B', 'Q12A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9750781133759857
"frozenset({'Q06B', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9262242951028196
"frozenset({'Q14A', 'Q12A', 'Q06B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q17A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9214487300094074
"frozenset({'Q06B', 'Q12A', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9859911081285128
"frozenset({'Q06B', 'Q17A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9067345521869937
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9314877930027127
"frozenset({'Q18A', 'Q12A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9736803838883235
"frozenset({'Q14A', 'Q12A', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8356942277691108
"frozenset({'Q18A', 'Q06B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9058441558441559
"frozenset({'Q06B', 'Q12A'})","frozenset({'Q18A', 'Q14A', 'BAIXA'})",0.8144003891997083
"frozenset({'Q14A', 'Q19B', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q19B', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9350459661482945
"frozenset({'Q06B', 'Q19B', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9716096777073475
"frozenset({'Q06B', 'Q19B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9070678446407735
"frozenset({'Q14A', 'Q21A', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9413186388244392
"frozenset({'Q06B', 'Q21A', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9666435024322446
"frozenset({'Q06B', 'Q21A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9083869763970519
"frozenset({'Q14A', 'Q12A', 'Q06B', 'Q23B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q06B', 'Q23B'})","frozenset({'BAIXA', 'Q12A'})",0.9444835680751175
"frozenset({'Q06B', 'Q12A', 'Q23B'})","frozenset({'Q14A', 'BAIXA'})",0.9796688580472365
"frozenset({'Q06B', 'Q23B'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9239866804455161
"frozenset({'Q14A', 'Q24E', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9413085311096857
"frozenset({'Q06B', 'Q24E', 'Q12A'})","frozenset({'Q14A', 'BAIXA'})",0.9790676340588775
"frozenset({'Q06B', 'Q24E'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9210010198478072
"frozenset({'Q06B', 'Q12A', 'Q17A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q17A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9451612903225806
"frozenset({'Q18A', 'Q12A', 'Q06B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q12A', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8221608259415443
"frozenset({'Q18A', 'Q15A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9500924214417745
"frozenset({'Q06B', 'Q12A', 'Q15A'})","frozenset({'Q18A', 'BAIXA'})",0.8412438625204584
"frozenset({'Q06B', 'Q12A', 'Q19B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q19B', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9515978901644431
"frozenset({'Q06B', 'Q19B', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.821444513882689
"frozenset({'Q06B', 'Q21A', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q21A', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8351037426784474
"frozenset({'Q06B', 'Q21A', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9559090909090909
"frozenset({'Q06B', 'Q24E', 'Q12A', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q24E', 'Q12A'})","frozenset({'BAIXA', 'Q15A'})",0.8262029855725127
"frozenset({'Q06B', 'Q24E', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9559972980797067
"frozenset({'Q18A', 'Q12A', 'Q06B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q17A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9204690056353391
"frozenset({'Q06B', 'Q12A', 'Q17A'})","frozenset({'Q18A', 'BAIXA'})",0.8495092693565974
"frozenset({'Q06B', 'Q12A', 'Q19B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q19B', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9228057807543181
"frozenset({'Q06B', 'Q24E', 'Q12A', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q24E', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9329691111578062
"frozenset({'Q18A', 'Q19B', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q19B', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9333204109323513
"frozenset({'Q06B', 'Q19B', 'Q12A'})","frozenset({'Q18A', 'BAIXA'})",0.8597446656548523
"frozenset({'Q06B', 'Q19B'})","frozenset({'Q18A', 'BAIXA', 'Q12A'})",0.8026337722953827
"frozenset({'Q18A', 'Q21A', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9402101028162718
"frozenset({'Q06B', 'Q21A', 'Q12A'})","frozenset({'Q18A', 'BAIXA'})",0.8352030179688276
"frozenset({'Q18A', 'Q24E', 'Q12A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q24E', 'Q06B'})","frozenset({'BAIXA', 'Q12A'})",0.9422205438066465
"frozenset({'Q06B', 'Q24E', 'Q12A'})","frozenset({'Q18A', 'BAIXA'})",0.8322908848302893
"frozenset({'Q06B', 'Q24E', 'Q12A', 'Q19B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q19B', 'Q24E'})","frozenset({'BAIXA', 'Q12A'})",0.9445616502578527
"frozenset({'Q13A', 'Q14A', 'Q15A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8225727304591658
"frozenset({'Q13A', 'Q15A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9807756603142762
"frozenset({'Q14A', 'Q15A', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8511533439721457
"frozenset({'Q13A', 'Q06B'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.805353466026081
"frozenset({'Q06B', 'Q15A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8291993498692672
"frozenset({'Q13A', 'Q14A', 'Q17A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q17A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9869408168935817
"frozenset({'Q14A', 'Q17A', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8353715898400753
"frozenset({'Q06B', 'Q17A'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8220319370516085
"frozenset({'Q13A', 'Q18A', 'Q14A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9788772910331225
"frozenset({'Q13A', 'Q14A', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8349106203995794
"frozenset({'Q18A', 'Q14A', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8284064825763372
"frozenset({'Q13A', 'Q06B'})","frozenset({'Q18A', 'Q14A', 'BAIXA'})",0.817433081674674
"frozenset({'Q18A', 'Q06B'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8056006493506493
"frozenset({'Q13A', 'Q14A', 'Q19B', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q19B', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9771411155135629
"frozenset({'Q14A', 'Q19B', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8263596528911418
"frozenset({'Q06B', 'Q19B'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8016336056009336
"frozenset({'Q13A', 'Q21A', 'Q14A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9730406097144807
"frozenset({'Q14A', 'Q21A', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.826952822892498
"frozenset({'Q13A', 'Q14A', 'Q24E', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9822698310093269
"frozenset({'Q14A', 'Q24E', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8528704297626685
"frozenset({'Q06B', 'Q24E'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.8344708558876599
"frozenset({'Q13A', 'Q17A', 'Q06B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q17A', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.865524193548387
"frozenset({'Q13A', 'Q18A', 'Q15A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8251006821730912
"frozenset({'Q13A', 'Q15A', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8391006352390505
"frozenset({'Q18A', 'Q15A', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8434716854310199
"frozenset({'Q13A', 'Q19B', 'Q15A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q19B', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.824951742354973
"frozenset({'Q06B', 'Q19B', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8397972903092357
"frozenset({'Q13A', 'Q24E', 'Q06B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8274078862314157
"frozenset({'Q06B', 'Q24E', 'Q15A'})","frozenset({'Q13A', 'BAIXA'})",0.8646144938724308
"frozenset({'Q13A', 'Q18A', 'Q17A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q17A', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8500509400759471
"frozenset({'Q18A', 'Q17A', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8342119614615525
"frozenset({'Q13A', 'Q24E', 'Q06B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q24E', 'Q17A'})","frozenset({'Q13A', 'BAIXA'})",0.8571128388316873
"frozenset({'Q13A', 'Q18A', 'Q19B', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q19B', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8609163872803007
"frozenset({'Q18A', 'Q19B', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8212831944175227
"frozenset({'Q13A', 'Q18A', 'Q24E', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q24E', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8305476036568473
"frozenset({'Q18A', 'Q24E', 'Q06B'})","frozenset({'Q13A', 'BAIXA'})",0.8491314199395771
"frozenset({'Q14A', 'Q17A', 'Q06B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q17A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9878024193548387
"frozenset({'Q18A', 'Q14A', 'Q15A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8058009320442373
"frozenset({'Q18A', 'Q15A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9733658208704419
"frozenset({'Q14A', 'Q15A', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8403452778180763
"frozenset({'Q06B', 'Q15A'})","frozenset({'Q18A', 'Q14A', 'BAIXA'})",0.8186700586530987
"frozenset({'Q14A', 'Q19B', 'Q15A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q19B', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9702140862550419
"frozenset({'Q14A', 'Q19B', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8059970787868374
"frozenset({'Q14A', 'Q21A', 'Q15A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q21A', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8223124516627996
"frozenset({'Q06B', 'Q21A', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.9665909090909091
"frozenset({'Q14A', 'Q24E', 'Q06B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q24E', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8138229634381015
"frozenset({'Q06B', 'Q24E', 'Q15A'})","frozenset({'Q14A', 'BAIXA'})",0.979446106339863
"frozenset({'Q18A', 'Q14A', 'Q17A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q17A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9852754044719143
"frozenset({'Q14A', 'Q17A', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8497961743493259
"frozenset({'Q06B', 'Q17A'})","frozenset({'Q18A', 'Q14A', 'BAIXA'})",0.8362261822109079
"frozenset({'Q14A', 'Q19B', 'Q17A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q19B', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.983785689108213
"frozenset({'Q14A', 'Q24E', 'Q06B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q24E', 'Q17A'})","frozenset({'Q14A', 'BAIXA'})",0.9871821811304896
"frozenset({'Q18A', 'Q14A', 'Q19B', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q19B', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9699554177166116
"frozenset({'Q14A', 'Q19B', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8598676862273391
"frozenset({'Q06B', 'Q19B'})","frozenset({'Q18A', 'Q14A', 'BAIXA'})",0.8341390231705285
"frozenset({'Q18A', 'Q21A', 'Q14A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q21A', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9636790344210997
"frozenset({'Q14A', 'Q21A', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8336233565351895
"frozenset({'Q06B', 'Q21A'})","frozenset({'Q18A', 'Q14A', 'BAIXA'})",0.8044593712100009
"frozenset({'Q18A', 'Q14A', 'Q24E', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q24E', 'Q06B'})","frozenset({'Q14A', 'BAIXA'})",0.9780022658610273
"frozenset({'Q14A', 'Q24E', 'Q06B'})","frozenset({'Q18A', 'BAIXA'})",0.8305805003207185
"frozenset({'Q06B', 'Q24E'})","frozenset({'Q18A', 'Q14A', 'BAIXA'})",0.8126618027771241
"frozenset({'Q14A', 'Q19B', 'Q24E', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q19B', 'Q24E'})","frozenset({'Q14A', 'BAIXA'})",0.9764416315049226
"frozenset({'Q18A', 'Q17A', 'Q06B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q17A', 'Q15A'})","frozenset({'Q18A', 'BAIXA'})",0.8539314516129032
"frozenset({'Q18A', 'Q19B', 'Q15A', 'Q06B'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q19B', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8102345415778252
"frozenset({'Q06B', 'Q19B', 'Q15A'})","frozenset({'Q18A', 'BAIXA'})",0.8646188850967008
"frozenset({'Q18A', 'Q24E', 'Q06B', 'Q15A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q24E', 'Q06B'})","frozenset({'BAIXA', 'Q15A'})",0.8173149546827796
"frozenset({'Q06B', 'Q24E', 'Q15A'})","frozenset({'Q18A', 'BAIXA'})",0.8353758564122359
"frozenset({'Q18A', 'Q24E', 'Q06B', 'Q17A'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q06B', 'Q24E', 'Q17A'})","frozenset({'Q18A', 'BAIXA'})",0.84461021222946
"frozenset({'Q13A', 'Q14A', 'Q12A', 'Q06C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q14A', 'Q06C'})","frozenset({'BAIXA', 'Q12A'})",0.9751375443972421
"frozenset({'Q13A', 'Q12A', 'Q06C'})","frozenset({'Q14A', 'BAIXA'})",0.9899604072398189
"frozenset({'Q14A', 'Q12A', 'Q06C'})","frozenset({'Q13A', 'BAIXA'})",0.9196715927750411
"frozenset({'Q13A', 'Q06C'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9653888582460011
"frozenset({'Q14A', 'Q06C'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8734872114784779
"frozenset({'Q12A', 'Q06C'})","frozenset({'Q13A', 'Q14A', 'BAIXA'})",0.9097524527321161
frozenset({'Q06C'}),"frozenset({'Q13A', 'Q14A', 'BAIXA', 'Q12A'})",0.8632020220701561
"frozenset({'Q13A', 'Q12A', 'Q15A', 'Q06C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q06C'})","frozenset({'BAIXA', 'Q15A'})",0.8205599547511311
"frozenset({'Q13A', 'Q06C', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9804849201655823
"frozenset({'Q12A', 'Q15A', 'Q06C'})","frozenset({'Q13A', 'BAIXA'})",0.9270708523044972
"frozenset({'Q13A', 'Q06C'})","frozenset({'BAIXA', 'Q12A', 'Q15A'})",0.8001930501930501
"frozenset({'Q06C', 'Q15A'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8924946170409105
"frozenset({'Q13A', 'Q12A', 'Q17A', 'Q06C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q06C'})","frozenset({'BAIXA', 'Q17A'})",0.8491233031674208
"frozenset({'Q13A', 'Q06C', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9744421906693712
"frozenset({'Q17A', 'Q12A', 'Q06C'})","frozenset({'Q13A', 'BAIXA'})",0.9237040455314568
"frozenset({'Q13A', 'Q06C'})","frozenset({'Q17A', 'BAIXA', 'Q12A'})",0.8280474351902923
"frozenset({'Q17A', 'Q06C'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8753644314868805
"frozenset({'Q13A', 'Q18A', 'Q12A', 'Q06C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q18A', 'Q06C'})","frozenset({'BAIXA', 'Q12A'})",0.9763906856403622
"frozenset({'Q18A', 'Q12A', 'Q06C'})","frozenset({'Q13A', 'BAIXA'})",0.9172574437917763
"frozenset({'Q18A', 'Q06C'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.870446900528592
"frozenset({'Q13A', 'Q21A', 'Q12A', 'Q06C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q21A', 'Q06C'})","frozenset({'BAIXA', 'Q12A'})",0.9774366131658524
"frozenset({'Q21A', 'Q12A', 'Q06C'})","frozenset({'Q13A', 'BAIXA'})",0.9154684095860567
"frozenset({'Q21A', 'Q06C'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8707003729796933
"frozenset({'Q13A', 'Q24E', 'Q12A', 'Q06C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q13A', 'Q12A', 'Q06C'})","frozenset({'BAIXA', 'Q24E'})",0.8060661764705883
"frozenset({'Q13A', 'Q24E', 'Q06C'})","frozenset({'BAIXA', 'Q12A'})",0.9795515078615002
"frozenset({'Q24E', 'Q12A', 'Q06C'})","frozenset({'Q13A', 'BAIXA'})",0.9295556461475745
"frozenset({'Q24E', 'Q06C'})","frozenset({'Q13A', 'BAIXA', 'Q12A'})",0.8907031250000002
"frozenset({'Q14A', 'Q12A', 'Q15A', 'Q06C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q12A', 'Q06C'})","frozenset({'BAIXA', 'Q15A'})",0.8147783251231528
"frozenset({'Q14A', 'Q06C', 'Q15A'})","frozenset({'BAIXA', 'Q12A'})",0.9631959003028185
"frozenset({'Q12A', 'Q15A', 'Q06C'})","frozenset({'Q14A', 'BAIXA'})",0.9908938413611312
"frozenset({'Q12A', 'Q06C'})","frozenset({'Q14A', 'BAIXA', 'Q15A'})",0.8059905139367163
"frozenset({'Q06C', 'Q15A'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.9539372500768996
"frozenset({'Q14A', 'Q12A', 'Q17A', 'Q06C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q14A', 'Q12A', 'Q06C'})","frozenset({'BAIXA', 'Q17A'})",0.8455172413793104
"frozenset({'Q14A', 'Q06C', 'Q17A'})","frozenset({'BAIXA', 'Q12A'})",0.9483571533814645
"frozenset({'Q17A', 'Q12A', 'Q06C'})","frozenset({'Q14A', 'BAIXA'})",0.9900784494693124
"frozenset({'Q14A', 'Q06C'})","frozenset({'Q17A', 'BAIXA', 'Q12A'})",0.8030567685589519
"frozenset({'Q12A', 'Q06C'})","frozenset({'Q14A', 'BAIXA', 'Q17A'})",0.8363978948736274
"frozenset({'Q17A', 'Q06C'})","frozenset({'Q14A', 'BAIXA', 'Q12A'})",0.938265306122449
"frozenset({'Q18A', 'Q14A', 'Q12A', 'Q06C'})",frozenset({'BAIXA'}),1.0
"frozenset({'Q18A', 'Q14A', 'Q06C'})","frozenset({'BAIXA', 'Q12A'})",0.9501557632398754
